Frame,Z1,Z2,Delta_Z,Abs_Delta_Z
323,68.48,57.76,-10.720000000000006,10.720000000000006
324,69.19,58.28,-10.909999999999997,10.909999999999997
325,69.1,58.47,-10.629999999999995,10.629999999999995
326,68.76,58.18,-10.580000000000005,10.580000000000005
327,69.27,58.51,-10.759999999999998,10.759999999999998
328,68.45,58.39,-10.060000000000002,10.060000000000002
329,68.33,58.38,-9.949999999999996,9.949999999999996
330,68.71,57.94,-10.769999999999996,10.769999999999996
331,69.13,58.2,-10.929999999999993,10.929999999999993
332,68.95,57.54,-11.410000000000004,11.410000000000004
333,68.41,57.98,-10.43,10.43
334,67.85,57.87,-9.979999999999997,9.979999999999997
335,68.46,57.75,-10.709999999999994,10.709999999999994
336,67.54,57.62,-9.920000000000009,9.920000000000009
337,68.83,57.94,-10.89,10.89
338,68.55,57.77,-10.779999999999994,10.779999999999994
339,67.78,57.86,-9.920000000000002,9.920000000000002
340,68.05,58.05,-10.0,10.0
341,67.97,58.0,-9.969999999999999,9.969999999999999
342,68.12,58.15,-9.970000000000006,9.970000000000006
343,67.84,57.85,-9.990000000000002,9.990000000000002
344,68.01,58.42,-9.590000000000003,9.590000000000003
345,68.74,58.63,-10.109999999999992,10.109999999999992
346,68.23,58.26,-9.970000000000006,9.970000000000006
347,68.66,58.48,-10.18,10.18
348,68.68,58.87,-9.81000000000001,9.81000000000001
349,68.97,58.55,-10.420000000000002,10.420000000000002
350,68.83,58.57,-10.259999999999998,10.259999999999998
351,67.7,58.66,-9.040000000000006,9.040000000000006
352,68.14,58.84,-9.299999999999997,9.299999999999997
353,68.32,58.34,-9.97999999999999,9.97999999999999
354,68.59,58.82,-9.770000000000003,9.770000000000003
355,68.97,58.49,-10.479999999999997,10.479999999999997
356,68.82,58.8,-10.019999999999996,10.019999999999996
357,68.84,58.23,-10.610000000000007,10.610000000000007
358,68.19,58.48,-9.71,9.71
359,68.06,58.27,-9.79,9.79
360,69.01,58.02,-10.990000000000002,10.990000000000002
361,68.1,58.59,-9.509999999999991,9.509999999999991
362,66.98,58.19,-8.790000000000006,8.790000000000006
363,68.08,59.03,-9.049999999999997,9.049999999999997
364,68.54,58.95,-9.590000000000003,9.590000000000003
365,68.72,58.65,-10.07,10.07
366,68.17,58.41,-9.760000000000005,9.760000000000005
367,67.98,58.32,-9.660000000000004,9.660000000000004
368,68.55,58.37,-10.18,10.18
369,68.65,58.08,-10.570000000000007,10.570000000000007
370,68.73,58.22,-10.510000000000005,10.510000000000005
371,68.58,58.21,-10.369999999999997,10.369999999999997
372,69.81,58.66,-11.150000000000006,11.150000000000006
373,69.92,58.51,-11.410000000000004,11.410000000000004
374,68.95,58.9,-10.050000000000004,10.050000000000004
375,68.81,59.17,-9.64,9.64
376,68.7,58.97,-9.730000000000004,9.730000000000004
377,68.21,58.6,-9.609999999999992,9.609999999999992
378,69.14,59.07,-10.07,10.07
379,68.85,58.5,-10.349999999999994,10.349999999999994
380,69.32,58.38,-10.93999999999999,10.93999999999999
381,68.71,58.09,-10.61999999999999,10.61999999999999
382,69.59,58.6,-10.990000000000002,10.990000000000002
383,69.52,58.3,-11.219999999999999,11.219999999999999
384,69.35,58.3,-11.049999999999997,11.049999999999997
385,69.27,58.41,-10.86,10.86
386,69.22,58.16,-11.060000000000002,11.060000000000002
387,70.77,58.54,-12.229999999999997,12.229999999999997
388,69.21,58.76,-10.449999999999996,10.449999999999996
389,69.63,59.03,-10.599999999999994,10.599999999999994
390,70.26,59.64,-10.620000000000005,10.620000000000005
391,70.51,59.69,-10.820000000000007,10.820000000000007
392,70.12,59.4,-10.720000000000006,10.720000000000006
393,70.27,60.06,-10.209999999999994,10.209999999999994
394,69.35,59.26,-10.089999999999996,10.089999999999996
395,69.96,59.35,-10.609999999999992,10.609999999999992
396,69.18,58.81,-10.370000000000005,10.370000000000005
397,69.43,59.08,-10.350000000000009,10.350000000000009
398,69.69,58.98,-10.71,10.71
399,69.23,59.12,-10.110000000000007,10.110000000000007
400,68.12,58.74,-9.380000000000003,9.380000000000003
401,68.43,58.07,-10.360000000000007,10.360000000000007
402,68.33,58.76,-9.57,9.57
403,68.8,58.1,-10.699999999999996,10.699999999999996
404,67.25,58.33,-8.920000000000002,8.920000000000002
405,67.47,58.31,-9.159999999999997,9.159999999999997
406,67.12,58.39,-8.730000000000004,8.730000000000004
407,67.06,57.91,-9.150000000000006,9.150000000000006
408,68.27,58.01,-10.259999999999998,10.259999999999998
409,68.24,57.7,-10.539999999999992,10.539999999999992
410,67.92,57.47,-10.450000000000003,10.450000000000003
411,67.64,57.62,-10.020000000000003,10.020000000000003
412,67.7,57.89,-9.810000000000002,9.810000000000002
413,67.39,57.28,-10.11,10.11
414,67.88,57.85,-10.029999999999994,10.029999999999994
415,68.07,57.1,-10.969999999999992,10.969999999999992
416,67.89,56.86,-11.030000000000001,11.030000000000001
417,67.79,57.25,-10.540000000000006,10.540000000000006
418,67.69,56.95,-10.739999999999995,10.739999999999995
419,67.48,56.99,-10.490000000000002,10.490000000000002
420,66.94,56.71,-10.229999999999997,10.229999999999997
421,67.31,56.86,-10.450000000000003,10.450000000000003
422,67.63,56.99,-10.639999999999993,10.639999999999993
423,67.35,57.16,-10.189999999999998,10.189999999999998
424,66.91,56.78,-10.129999999999995,10.129999999999995
425,67.38,56.91,-10.469999999999999,10.469999999999999
426,67.71,57.78,-9.929999999999993,9.929999999999993
427,67.64,57.48,-10.160000000000004,10.160000000000004
428,67.09,56.82,-10.270000000000003,10.270000000000003
429,66.89,57.12,-9.770000000000003,9.770000000000003
430,66.73,56.98,-9.750000000000007,9.750000000000007
431,68.12,57.38,-10.740000000000002,10.740000000000002
432,66.57,56.49,-10.079999999999991,10.079999999999991
433,67.22,56.69,-10.530000000000001,10.530000000000001
434,67.58,56.96,-10.619999999999997,10.619999999999997
435,67.11,56.69,-10.420000000000002,10.420000000000002
436,67.48,56.62,-10.860000000000007,10.860000000000007
437,66.7,55.83,-10.870000000000005,10.870000000000005
438,66.54,56.25,-10.290000000000006,10.290000000000006
439,66.9,56.94,-9.960000000000008,9.960000000000008
440,66.93,56.71,-10.220000000000006,10.220000000000006
441,67.49,56.78,-10.709999999999994,10.709999999999994
442,67.77,57.12,-10.649999999999999,10.649999999999999
443,67.74,57.17,-10.569999999999993,10.569999999999993
444,67.45,57.31,-10.14,10.14
445,67.43,57.12,-10.31000000000001,10.31000000000001
446,67.48,57.19,-10.290000000000006,10.290000000000006
447,66.21,56.71,-9.499999999999993,9.499999999999993
448,66.93,57.19,-9.740000000000009,9.740000000000009
449,66.78,56.94,-9.840000000000003,9.840000000000003
450,67.22,57.23,-9.990000000000002,9.990000000000002
451,68.0,57.56,-10.439999999999998,10.439999999999998
452,68.03,57.34,-10.689999999999998,10.689999999999998
453,68.38,57.45,-10.929999999999993,10.929999999999993
454,67.6,57.11,-10.489999999999995,10.489999999999995
455,66.98,57.12,-9.860000000000007,9.860000000000007
456,68.17,57.29,-10.880000000000003,10.880000000000003
457,68.38,58.08,-10.299999999999997,10.299999999999997
458,67.43,56.83,-10.600000000000009,10.600000000000009
459,67.97,57.55,-10.420000000000002,10.420000000000002
460,67.67,57.16,-10.510000000000005,10.510000000000005
461,67.47,57.5,-9.969999999999999,9.969999999999999
462,67.81,57.36,-10.450000000000003,10.450000000000003
463,68.73,57.44,-11.290000000000006,11.290000000000006
464,68.15,57.35,-10.800000000000004,10.800000000000004
465,67.91,57.81,-10.099999999999994,10.099999999999994
466,67.53,57.29,-10.240000000000002,10.240000000000002
467,67.47,57.42,-10.049999999999997,10.049999999999997
468,68.13,58.39,-9.739999999999995,9.739999999999995
469,68.24,57.64,-10.599999999999994,10.599999999999994
470,67.71,58.1,-9.609999999999992,9.609999999999992
471,68.05,57.87,-10.18,10.18
472,67.58,58.35,-9.229999999999997,9.229999999999997
473,67.58,57.88,-9.699999999999996,9.699999999999996
474,68.29,57.99,-10.300000000000004,10.300000000000004
475,68.2,57.79,-10.410000000000004,10.410000000000004
476,67.42,58.0,-9.420000000000002,9.420000000000002
477,67.72,58.08,-9.64,9.64
478,67.71,57.81,-9.899999999999991,9.899999999999991
479,67.99,57.62,-10.369999999999997,10.369999999999997
480,67.94,57.91,-10.030000000000001,10.030000000000001
481,68.61,57.84,-10.769999999999996,10.769999999999996
482,67.66,57.46,-10.199999999999996,10.199999999999996
483,67.02,57.96,-9.059999999999995,9.059999999999995
484,67.31,57.86,-9.450000000000003,9.450000000000003
485,67.97,58.73,-9.240000000000002,9.240000000000002
486,67.45,58.47,-8.980000000000004,8.980000000000004
487,67.73,58.59,-9.14,9.14
488,67.98,58.3,-9.680000000000007,9.680000000000007
