Frame,Z1,Z2,Delta_Z,Abs_Delta_Z
319,68.66,70.28,1.6200000000000045,1.6200000000000045
320,68.55,70.32,1.769999999999996,1.769999999999996
321,69.22,70.59,1.3700000000000045,1.3700000000000045
322,68.97,70.55,1.5799999999999983,1.5799999999999983
323,68.73,70.43,1.7000000000000028,1.7000000000000028
324,68.83,70.73,1.9000000000000057,1.9000000000000057
325,68.83,70.18,1.3500000000000085,1.3500000000000085
326,68.78,70.24,1.4599999999999937,1.4599999999999937
327,68.7,70.81,2.1099999999999994,2.1099999999999994
328,68.63,70.37,1.740000000000009,1.740000000000009
329,68.58,70.71,2.1299999999999955,2.1299999999999955
330,69.3,70.33,1.0300000000000011,1.0300000000000011
331,68.77,70.98,2.210000000000008,2.210000000000008
332,68.66,70.64,1.980000000000004,1.980000000000004
333,68.25,70.77,2.519999999999996,2.519999999999996
334,68.35,70.88,2.530000000000001,2.530000000000001
335,68.02,70.97,2.950000000000003,2.950000000000003
336,68.54,71.16,2.6199999999999903,2.6199999999999903
337,68.35,70.74,2.3900000000000006,2.3900000000000006
338,68.57,70.57,2.0,2.0
339,68.64,70.5,1.8599999999999994,1.8599999999999994
340,68.68,70.95,2.269999999999996,2.269999999999996
341,67.91,70.63,2.719999999999999,2.719999999999999
342,68.11,70.97,2.8599999999999994,2.8599999999999994
343,68.81,70.92,2.1099999999999994,2.1099999999999994
344,68.66,70.82,2.1599999999999966,2.1599999999999966
345,69.0,71.17,2.1700000000000017,2.1700000000000017
346,68.47,71.24,2.769999999999996,2.769999999999996
347,68.62,71.03,2.4099999999999966,2.4099999999999966
348,68.88,71.16,2.280000000000001,2.280000000000001
349,69.18,71.47,2.289999999999992,2.289999999999992
350,68.86,70.81,1.9500000000000028,1.9500000000000028
351,68.8,70.77,1.9699999999999989,1.9699999999999989
352,68.28,70.75,2.469999999999999,2.469999999999999
353,68.6,71.28,2.680000000000007,2.680000000000007
354,68.14,70.92,2.780000000000001,2.780000000000001
355,68.2,70.69,2.489999999999995,2.489999999999995
356,67.72,70.69,2.969999999999999,2.969999999999999
357,68.35,70.75,2.4000000000000057,2.4000000000000057
358,67.84,70.76,2.9200000000000017,2.9200000000000017
359,67.84,70.76,2.9200000000000017,2.9200000000000017
360,68.97,71.18,2.210000000000008,2.210000000000008
361,68.25,71.13,2.8799999999999955,2.8799999999999955
